ACADEMIC YEAR , SEM, COURSE NAME , COURSE TITLE , DEPT , INSTRUCTOR NAME, REGIST, DETAILS
2008-09 , 1 ,CHM441 ,INORGANIC CHEMISTRY I , CHM ,G ANANTHARAMAN,42,Click for details
2008-09 , 2 ,CHM442 ,INORGANIC CHEMSTRY II , CHM ,R N MUKHERJEE,41,Click for details
2008-09 , 2 ,CHM443 ,INORGANIC CHEMISTRY LAB , CHM ,S SARKAR,41,Click for details
2008-09 , 2 ,CHM481 ,BIOSYSTEMS , CHM ,R GURUNATH,42,Click for details
2008-09 , 1 ,CHM503 ,ORGANIC PREPARATION LAB , CHM ,M L N RAO,34,Click for details
2008-09 , 1 ,CHM521 ,MATHEMATICS FOR CHEMISTRY , CHM ,P GUPTA BHAYA,49,Click for details
2008-09 , 1 ,CHM600 ,MATHEMATICS FOR CHEMISTRY , CHM ,P GUPTA BHAYA,2,Click for details
2008-09 , 2 ,CHM602 ,ADVANCED ORGANIC CHEMISTRY II , CHM ,M K GHORAI,25,Click for details
2008-09 , 1 ,CHM609 ,PRINCIPALES OF ORGANIC CHEMISTRY , CHM ,F A KHAN,16,Click for details
2008-09 , 1 ,CHM611 ,PHYSICAL ORGANIC CHEMISTRY , CHM ,R GURUNATH,41,Click for details
2008-09 , 1 ,CHM621 ,CHEMICAL BINDING , CHM ,K SRIHARI,37,Click for details
2008-09 , 2 ,CHM622 ,CHEMICAL KINETICS , CHM ,P GUPTA BHAYA,46,Click for details
2008-09 , 2 ,CHM626 ,SOLID STATE CHEMISTRY , CHM ,S S MANOHARAN,3,Click for details
2008-09 , 1 ,CHM629 ,PRINCIPLES OF PHYSICAL CHEMISTRY , CHM ,A CHANDRA,7,Click for details
2008-09 , 2 ,CHM631 ,APPLICATIONS OF MODERN INSTRUMENTAL METHODS , CHM ,J K BERA,66,Click for details
2008-09 , 2 ,CHM637 ,MOLECULAR SPECTROSCOPY , CHM ,PRATIK SEN,7,Click for details
2008-09 , 2 ,CHM641 ,ADVANCED INORGANIC CHEMISTRY I , CHM ,P K BHARADWAJ,17,Click for details
2008-09 , 1 ,CHM646 ,BIO-INORGANIC CHEMISTRY , CHM ,S SARKAR,45,Click for details
2008-09 , 1 ,CHM649 ,PRINCIPALES OF INORGANIC CHEMISTRY , CHM ,J K BERA,28,Click for details
2008-09 , 2 ,CHM651 ,CRYSTAL AND MOLECULAR STRUCTURE DETERMINATION , CHM ,S P RATH,53,Click for details
2008-09 , 1 ,CHM654 ,SUPRAMOLECULAR CHEMISTRY , CHM ,P K BHARADWAJ,56,Click for details
2008-09 , 2 ,CHM662 ,CHEMISTRY OF NATURAL PRODUCTS , CHM ,F A KHAN,16,Click for details
2008-09 , 1 ,CHM664 ,MODERN PHYSICAL METHODS IN CHEMISTRY , CHM ,S MANOGARAN,41,Click for details
2008-09 , 1 ,CHM691 ,FRONTIERS IN INORGANIC CHEMISTRY , CHM ,R N MUKHERJEE,51,Click for details
2008-09 , 2 ,CHM695 ,MOLECULAR MODELLING IN CHEMISTRY , CHM ,A CHANDRA,16,Click for details
2008-09 , 2 ,CHM699 ,LASER IN CHEMISTRY AND BIOLOGY , CHM ,COURSE DROPPED,0
2008-09 , 1 ,CHM700 ,PROJECT , CHM ,M K GHORAI,11,Click for details
2008-09 , 2 ,CHM700 ,PROJECT , CHM ,CONVENER DUGC,11,Click for details
2008-09 , 2 ,CHM700. ,PROJECT , CHM ,CONVENOR DUGC                          1,23,Click for details
2008-09 , 1 ,CHM799 ,RESEARCH , CHM ,CONVENOR DPGC,160,Click for details
2008-09 , 2 ,CHM799 ,RESEARCH , CHM ,CONVENOR DPGC,176,Click for details
2008-09 , 1 ,CHM800 ,GENERAL SEMINAR , CHM ,CONVENOR DPGC,184,Click for details
2008-09 , 2 ,CHM800 ,GENERAL SEMINAR , CHM ,CONVENOR DPGC,211,Click for details
2008-09 , 1 ,CHM801 ,GRADUATE SEMINAR , CHM ,CONVENOR DPGC,184,Click for details
2008-09 , 2 ,CHM801 ,GRADUATE SEMINAR , CHM ,CONVENOR DPGC,211,Click for details
2008-09 , 2 ,COM200 ,WEB COMPOSITION , COM ,P MEHTA,10,Click for details
2008-09 , 2 ,CS100 ,INTRODUCTION TO PROFESSION , CSE ,CONVENER DUGC,71,Click for details
2008-09 , 2 ,CS201 ,DISCRETE MATHEMATICS , CSE ,SUMIT GANGULY,68,Click for details
2008-09 , 1 ,CS220 ,INTRODUCTION TO COMPUTER ORGANISATION , CSE ,SHASHANK  K MEHTA,64,Click for details
2008-09 , 2 ,CS315 ,PRINCIPLES OF DATA BASE SYSTEMS , CSE ,ARNAB BHATTACHARYA,66,Click for details
2008-09 , 1 ,CS330 ,OPERATING SYSTEMS , CSE ,SUMIT GANGULY,67,Click for details
2008-09 , 2 ,CS335 ,COMPILER DESIGN , CSE ,SANJEEV K AGRAWAL,70,Click for details
2008-09 , 1 ,CS340 ,THEORY OF COMPUTATION , CSE ,SOMENATH BISWAS,73,Click for details
2008-09 , 2 ,CS345 ,ALGORITHMS-II , CSE ,SURENDRA BASWANA,83,Click for details
2008-09 , 1 ,CS350 ,PRINCIPLES OF PROGRAMMING LANGAUGES , CSE ,ANIL SETH,51,Click for details
2008-09 , 2 ,CS355 ,PROGRAMMING TOOLS AND TECHNIQUES , CSE ,RAJAT MOONA,60,Click for details
2008-09 , 2 ,CS365 ,ARTIFICIAL INTELLIGENCE PROGRAMMING , CSE ,AMITABHA MUKHERJEE,13,Click for details
2008-09 , 1 ,CS397 ,SPECIAL TOPICS IN COMPUTER SCIENCE , CSE ,CONVENOR DUGC,0
2008-09 , 2 ,CS397 ,SPECIAL TOPICS IN COMPUTER SCIENCE , CSE ,A MUKHERJEE,7,Click for details
2008-09 , 2 ,CS422 ,COMPUTER ARCHITECTURE , CSE ,RAJAT MOONA,20,Click for details
2008-09 , 1 ,CS425 ,COMPUTER NETWORKS , CSE ,HARISH C KARNICK,90,Click for details
2008-09 , 1 ,CS455 ,INTRODUCTION TO SOFTWARE ENGINEERING , CSE ,T V PRABHAKAR,44,Click for details
2008-09 , 1 ,CS497 ,SPECIAL TOPICS IN COMPUTER SCIENCE , CSE ,CONVENOR DUGC,10,Click for details
2008-09 , 2 ,CS497 ,SPECIAL TOPICS IN COMPUTER SCIENCE , CSE ,A MUKHERJEE,0
2008-09 , 1 ,CS498 ,B TECH  PROJECT , CSE ,CONVENOR DUGC,36,Click for details
2008-09 , 2 ,CS498 ,B TECH  PROJECT , CSE ,CONVENOR DUGC,3,Click for details
2008-09 , 3 ,CS498 ,B TECH  PROJECT , CSE ,DUGC CONVENOR,1,Click for details
2008-09 , 1 ,CS499 ,B TECH PROJECT , CSE ,CONVENOR DUGC,2,Click for details
2008-09 , 2 ,CS499 ,B TECH PROJECT , CSE ,CONVENOR DUGC,34,Click for details
2008-09 , 3 ,CS499 ,B TECH PROJECT , CSE ,A MUKHERJEE,2,Click for details
2008-09 , 1 ,CS618 ,INDEXING AND SEARCHING TECHNIQUES IN DATABASE , CSE ,A BHATTACHARYA,59,Click for details
2008-09 , 1 ,CS629 ,PARALLEL EXECUTION OF PROGRAMS , CSE ,MAINAK CHAUDHURI,45,Click for details
2008-09 , 2 ,CS640 ,COMPUTATIONAL COMPLEXITY , CSE ,SOMENATH BISWAS,18,Click for details
2008-09 , 2 ,CS641 ,MODERN CRYPTOLOGY , CSE ,MANINDRA AGRAWAL,73,Click for details
2008-09 , 2 ,CS644 ,FINITE AUTOMATA ON INFINITE INPUTS , CSE ,ANIL SETH,3,Click for details
2008-09 , 2 ,CS646 ,PARALLEL ALGORITHMS , CSE ,PHALGUNI GUPTA,25,Click for details
2008-09 , 1 ,CS647 ,ADVANCED TOPICS IN ALGORITHMS &amp; DATA STRCUTURES , CSE ,SANJEEV SAXENA,57,Click for details
2008-09 , 2 ,CS651 ,CONCURRENT DATA STRUCTURES AND ALGORITHMS , CSE ,MAINAK CHAUDHURI,30,Click for details
2008-09 , 2 ,CS653 ,FUNCTIONAL PROGRAMMING , CSE ,PIYUSH P KURUR,39,Click for details
2008-09 , 2 ,CS663 ,COMPUTATIONAL GEOMETRY , CSE ,SHASHANK K MEHTA,20,Click for details
2008-09 , 2 ,CS674 ,MACHINE LEARNING &amp; KNOWLEDGE DISCOVERY , CSE ,HARISH C KARNICK,52,Click for details
2008-09 , 1 ,CS682 ,QUANTUM COMPUTING , CSE ,PIYUSH P KURUR,32,Click for details
2008-09 , 1 ,CS697 ,SPECIAL TOPICS IN COMPUTER SCIENCE , CSE ,CONVENOR DPGC,0
2008-09 , 2 ,CS698D ,SPECIAL TOPICS  IN KNOWLEDGE ENGINEERING , CSE ,T V PRABHAKAR,16,Click for details
2008-09 , 2 ,CS698H ,ADVANCED NATURAL LANGUAGE PROCESSING , CSE ,R M K SINHA,5,Click for details
2008-09 , 2 ,CS698W ,TOPICS IN BIO-COMPUTING , CSE ,HARISH C KARNICK,40,Click for details
2008-09 , 1 ,CS698X ,MULTIMODAL BIOMETRICS , CSE ,PHALGUNI GUPTA,27,Click for details
2008-09 , 1 ,CS699 ,M TECH THESIS , CSE ,CONVENOR DPGC,68,Click for details
2008-09 , 2 ,CS699 ,M TECH THESIS , CSE ,CONVENOR DPGC,127,Click for details
2008-09 , 3 ,CS699 ,M TECH THESIS , CSE ,CONVENOR,31,Click for details
2008-09 , 1 ,CS699. ,M TECH THESIS (FOR DUAL DEGREE ONLY) , CSE ,CONVENOR DUGC,0
2008-09 , 2 ,CS699. ,M TECH THESIS (FOR DUAL DEGREE ONLY) , CSE ,DUGC CONVENER,0
2008-09 , 3 ,CS699. ,M TECH THESIS (FOR DUAL DEGREE ONLY) , CSE ,CONVENOR DUGC,0
2008-09 , 1 ,CS719 ,DATA STREAMING: ALGORITHMS &amp; SYSTEMS , CSE ,SUMIT GANGULY,23,Click for details
2008-09 , 1 ,CS720 ,VLSI TESTING AND FAULT TOLERANCE , CSE ,AJAI JAIN,5,Click for details
2008-09 , 1 ,CS738 ,ADVANCED COMPILER OPTIMIZATIONS , CSE ,SANJEEV KUMAR AGGARWAL,47,Click for details
2008-09 , 2 ,CS743 ,ADVANCED GRAPH ALGORITHMS , CSE ,SANJEEV SAXENA,22,Click for details
2008-09 , 2 ,CS797 ,SPECIAL TOPICS IN COMPUTER SCIENCE , CSE ,DPGC CONVENOR,4,Click for details
2008-09 , 1 ,CS799 ,PHD THESIS , CSE ,CONVENOR DPGC,14,Click for details
2008-09 , 2 ,CS799 ,PHD THESIS , CSE ,CONVENOR DPGC,14,Click for details
2008-09 , 1 ,DES601 ,DESIGN THEORY , MDES ,SHATARUPA T ROY,15,Click for details
2008-09 , 1 ,DES602 ,DESIGN PRACTICE I , MDES ,SANJAY G DHANDE,14,Click for details
2008-09 , 2 ,DES603 ,DESIGN PRACTICE II , MDES ,BISHAKH BHATTACHARYA,14,Click for details
2008-09 , 2 ,DES621 ,CREATIVE VISUALIZATION , MDES ,KOUMUDI P PATIL,12,Click for details
2008-09 , 1 ,DES628 ,"DESIGN, CULTURE AND SOCIETY ", MDES ,MUNMUN JHA,15,Click for details
2008-09 , 1 ,DES629 ,INTRODUCTION TO CRITICAL ART APPRECIATION , MDES ,SAUMIK N MAJUMDAR,30,Click for details
2008-09 , 2 ,DES630 ,FUNDAMENTALS OF GRAPHICS , MDES ,SHATARUPA T ROY,5,Click for details
2008-09 , 1 ,DES681 ,DESIGN PROJECT I , MDES ,SATYOKI ROY,14,Click for details
2008-09 , 2 ,DES682 ,DESIGN PROJECT II , MDES ,SATYAKI ROY,15,Click for details
2008-09 , 1 ,DES699 ,M DES THESIS , MDES ,SATYAKI ROY,16,Click for details
2008-09 , 2 ,DES699 ,M DES THESIS , MDES ,SATYAKI RAY,30,Click for details
2008-09 , 2 ,ECO100 ,INTRODUCTION TO PROFESSION , HSS ,S SINHA,21,Click for details
2008-09 , 1 ,ECO201 ,MICROECONOMICS - I , HSS ,SARANI SAHA BHATTACHARYA,66,Click for details
2008-09 , 2 ,ECO201 ,MICROECONOMICS - I , HSS ,P KULSHRESHTHA,78,Click for details
2008-09 , 3 ,ECO201 ,MICROECONOMICS - I , HSS ,SOMESH MATHUR,140,Click for details
2008-09 , 2 ,ECO202 ,MACROECONOMICS , HSS ,S SINHA,40,Click for details
2008-09 , 2 ,ECO231 ,ECONOMIC PROBLEMS AND POLICY , HSS ,P M PRASAD,22,Click for details
2008-09 , 2 ,ECO303 ,MICRO ECONOMICS II , HSS ,S SAHA,41,Click for details
2008-09 , 1 ,ECO311 ,ECONOMETRIC METHODS , HSS ,SOMESH K MATHUR,33,Click for details
2008-09 , 2 ,ECO312 ,ECONOMETRIC PRACTICE , HSS ,S K MATHUR,27,Click for details
2008-09 , 1 ,ECO321 ,INDUSTRIAL ECONOMICS , HSS ,BARTHWAL R R,29,Click for details
2008-09 , 2 ,ECO332 ,DEVELOPMENT ECONOMICS , HSS ,R R BARTHWAL,20,Click for details
2008-09 , 1 ,ECO333 ,MONEY AND BANKING , HSS ,S SINHA,42,Click for details
2008-09 , 1 ,ECO341 ,ENVIRONMENTAL ECONOMICS AND POLICY , HSS ,S S BHATTACHARYA,17,Click for details
2008-09 , 2 ,ECO407 ,MONETARY ECONOMICS , HSS ,SURAJIT SINHA,11,Click for details
2008-09 , 1 ,ECO413 ,PLANNING TECHNQUE , HSS ,BARTHWAL R R,16,Click for details
2008-09 , 1 ,ECO422 ,ECONOMICS OF REGULATION AND IPR , HSS ,P M PRASAD,15,Click for details
2008-09 , 2 ,ECO423 ,FINANCIAL ECONOMICS , HSS ,P KULSHRESHTHA,21,Click for details
2008-09 , 2 ,ECO424 ,ECONOMIC ANALYSIS OF LAW , HSS ,P M PRASAD,15,Click for details
2008-09 , 1 ,ECO434 ,INTERNATIONAL ECONOMICS , HSS ,SOMESH K MATHUR,32,Click for details
2008-09 , 1 ,ECO527 ,MULTINATIONAL ENTERPRISES , HSS ,P M PRASAD,12,Click for details
2008-09 , 2 ,ECO527 ,MULTINATIONAL ENTERPRISES , HSS ,A K EGGERT,27,Click for details
2008-09 , 2 ,ECO543 ,ENVIRONMENTAL IMPACT ASSESSMENT , HSS ,R R BARTHWAL,0
2008-09 , 1 ,ECO745 ,ADVANCED MONETARY THEORY , HSS ,SURAJIT SINHA,2,Click for details
2008-09 , 1 ,ECO747 ,ENVIRONMENTAL ECONOMICS LEGISLATION AND SOCIAL IMPACT , HSS ,P M PRASAD,2,Click for details
2008-09 , 2 ,ECO747 ,ENVIRONMENTAL ECONOMICS LEGISLATION AND SOCIAL IMPACT , HSS ,P M PRASAD,12,Click for details
2008-09 , 1 ,ECO799 ,PHD THESIS , HSS ,CONVENOR DPGC,7,Click for details
2008-09 , 2 ,ECO799 ,PHD THESIS , HSS ,CONVENOR DPGC,8,Click for details
2008-09 , 2 ,EE100 ,INTRODUCTION TO PROFESSION , EE ,NEERU CHHABRA,97,Click for details
2008-09 , 1 ,EE200 ,"SIGNALS, SYSTEMS AND NETWORKS ", EE ,S UMESH,95,Click for details
2008-09 , 2 ,EE210 ,MICROELECTRONICS-I , EE ,J JOHN,87,Click for details
2008-09 , 2 ,EE250 ,CONTROL SYSTEMS ANALYSIS , EE ,R POTLURI,87,Click for details
2008-09 , 2 ,EE301 ,DIGITAL SIGNAL PROCESSING , EE ,S UMESH,79,Click for details
2008-09 , 2 ,EE311 ,MICROELECTRONICS II , EE ,S S K IYER,82,Click for details
2008-09 , 1 ,EE320 ,PRINCIPLES OF COMMUNICATIONS , EE ,K VASUDEVAN,88,Click for details
2008-09 , 2 ,EE321 ,COMMUNICATION SYSTEMS , EE ,A K CHATURVEDI,72,Click for details
2008-09 , 1 ,EE330 ,POWER SYSTEMS , EE ,P K KALRA,93,Click for details
2008-09 , 2 ,EE340 ,ELECTROMAGNETIC THEORY , EE ,A R HARISH,89,Click for details
2008-09 , 3 ,EE340 ,ELECTROMAGNETIC THEORY , EE ,A R HARISH,3,Click for details
2008-09 , 2 ,EE360 ,POWER ELECTRONICS , EE ,P SENSARMA,36,Click for details
2008-09 , 3 ,EE360 ,POWER ELECTRONICS , EE ,NISHCHAL VERMA,1,Click for details
2008-09 , 1 ,EE370 ,DIGITAL ELECTRONICS &amp; MICROPROCESSOR TECHNOLOGY , EE ,S P DAS,92,Click for details
2008-09 , 1 ,EE380 ,ELECTRICAL ENGINEERING LAB I , EE ,P SENSARMA,93,Click for details
2008-09 , 2 ,EE381 ,ELECTRICAL ENGINEERING LAB II , EE ,S P DAS,93,Click for details
2008-09 , 1 ,EE491 ,PROJECT I , EE ,Y N SINGH,64,Click for details
2008-09 , 2 ,EE491 ,PROJECT I , EE ,DUGCCONVENER,3,Click for details
2008-09 , 3 ,EE491 ,PROJECT I , EE ,CONVENOR DUGC,1,Click for details
2008-09 , 1 ,EE492 ,PROJECT II , EE ,CONVENOR DUGC,1,Click for details
2008-09 , 2 ,EE492 ,PROJECT II , EE ,CONVENOR DUGC,60,Click for details
2008-09 , 3 ,EE492 ,PROJECT II , EE ,CONVENER DUGC,3,Click for details
2008-09 , 1 ,EE601 ,MATHEMATICAL METHODS IN SIGNAL PROCESSING , EE ,P SIRCAR,51,Click for details
2008-09 , 2 ,EE602 ,STATISTICAL SIGNAL PROCESSING-I , EE ,R HEGDE,38,Click for details
2008-09 , 1 ,EE604 ,IMAGE PROCESSING , EE ,SUMANA GUPTA,56,Click for details
2008-09 , 1 ,EE605 ,INTRODUCTION TO SIGNAL ANALYSIS , EE ,A K CHATURVEDI,33,Click for details
2008-09 , 2 ,EE607 ,WAVELET TRANSFORMS FOR SIGNAL &amp; IMAGE PROCESSING , EE ,P SIRCAR,48,Click for details
2008-09 , 1 ,EE610 ,ANALOG/DIGITAL VLSI CIRCUITS , EE ,S QURESHI,47,Click for details
2008-09 , 2 ,EE611 ,ORGANIC ELECTRONICS , EE ,S S K IYER,20,Click for details
2008-09 , 1 ,EE612 ,FIBER OPTIC SYSTEMS I , EE ,UTPAL,26,Click for details
2008-09 , 1 ,EE614 ,SOLID STATE DEVICES I , EE ,S S K IYER,24,Click for details
2008-09 , 2 ,EE615 ,HIGH FREQUENCY SEMICONDUCTOR DEVICES AND CIRCUITS , EE ,UTPAL DAS,21,Click for details
2008-09 , 2 ,EE616 ,SEMICONDUCTOR DEVICE MODELLING , EE ,ALOKE DUTTA,18,Click for details
2008-09 , 1 ,EE618 ,INTEGRATED CIRCUIT FABRICATION TECHNOLOGY , EE ,A K DUTTA,31,Click for details
2008-09 , 2 ,EE619 ,VLSI SYSTEM DESIGN , EE ,S QURESHI,40,Click for details
2008-09 , 1 ,EE621 ,REPRESENTATION AND ANALYSIS OF RANDOM SIGNALS , EE ,GOVIND SHARMA,53,Click for details
2008-09 , 2 ,EE622 ,COMMUNICATION THEORY , EE ,K VASUDEVAN,42,Click for details
2008-09 , 1 ,EE624 ,INFORMATION AND CODING THEORY , EE ,R K BANSAL,20,Click for details
2008-09 , 1 ,EE627 ,SPEECH SIGNAL PROCESSING , EE ,R HEGDE,21,Click for details
2008-09 , 2 ,EE629 ,DIGITAL SWITCHING , EE ,Y N SINGH,17,Click for details
2008-09 , 1 ,EE630 ,SIMULATON OF MODERN POWER SYSTEMS , EE ,S C SRIVASTAVA,0
2008-09 , 2 ,EE630 ,SIMULATON OF MODERN POWER SYSTEMS , EE ,S N SINGH,15,Click for details
2008-09 , 1 ,EE634 ,ELECTRICAL INSULATION IN POWER APPARATUS AND SYSTEMS , EE ,NANDINI GUPTA,18,Click for details
2008-09 , 1 ,EE641 ,ADVANCED ENGINEERING ELECTROMAGNETICS , EE ,M SACHIDANANDA,10,Click for details
2008-09 , 1 ,EE646 ,PHOTONIC NETWORKS &amp; SWITCHING , EE ,Y N SINGH,10,Click for details
2008-09 , 1 ,EE647 ,MICROWAVE MEASUREMENTS AND DESIGN , EE ,A R HARISH,10,Click for details
2008-09 , 2 ,EE648 ,MICROWAVE CIRCUITS , EE ,A BISWAS,11,Click for details
2008-09 , 2 ,EE649 ,THE FINITE ELEMENT METHOD FOR ELECTRIC AND MAGNETIC FIELDS , EE ,N GUPTA,15,Click for details
2008-09 , 1 ,EE650 ,BASICS OF MODERN CONTROL SYSTEMS , EE ,R POTLURI,24,Click for details
2008-09 , 1 ,EE658 ,"FUZZY SET, LOGIC &amp; SYSTEMS &amp; APPLICATIONS ", EE ,P K KALRA,15,Click for details
2008-09 , 1 ,EE660 ,BASICS OF POWER ELECTRONIC CONVERTERS , EE ,P SENSARMA,17,Click for details
2008-09 , 2 ,EE662 ,CONTROL TECHNIQUES IN POWER ELECTRONICS , EE ,S K MISHRA,17,Click for details
2008-09 , 1 ,EE664 ,FUNDAMENTALS OF ELECTRIC DRIVES , EE ,A JOSHI,18,Click for details
2008-09 , 2 ,EE665 ,ADVANCED ELECTRIC DRIVES , EE ,A JOSHI,8,Click for details
2008-09 , 2 ,EE670 ,WIRELESS COMMUNICATIONS , EE ,A BANERJEE,18,Click for details
2008-09 , 2 ,EE671 ,NEURAL NETWORKS , EE ,P K KALRA,14,Click for details
2008-09 , 2 ,EE674 ,ARCHITECTURE OF MICRO-PROCESSORS &amp; MICROCOMPUTERS , EE ,S P DAS,53,Click for details
2008-09 , 2 ,EE679 ,QUEUEING SYSTEMS , EE ,G SHARMA,9,Click for details
2008-09 , 1 ,EE680 ,INTELLIGENT INSTRUMENTATION , EE ,J JOHN,20,Click for details
2008-09 , 1 ,EE698A ,APPLIED GAME THEORY , EE ,S KAR,30,Click for details
2008-09 , 1 ,EE698B ,INTELLIGENT SYSTEMS AND CONTROL , EE ,NEW NO. IS EE698G,0
2008-09 , 2 ,EE698B ,INTELLIGENT SYSTEMS AND CONTROL , EE ,S GUPTA,36,Click for details
2008-09 , 1 ,EE698G ,TOPICS IN NATURAL LANGUAGE PROCESSING , EE ,R M K SINHA,9,Click for details
2008-09 , 1 ,EE699 ,M TECH THESIS , EE ,CONVENOR DPGC,110,Click for details
2008-09 , 2 ,EE699 ,M TECH THESIS , EE ,CONVENOR DPGC,131,Click for details
2008-09 , 3 ,EE699 ,M TECH THESIS , EE ,CONVENOR,48,Click for details
2008-09 , 1 ,EE699. ,M TECH THESIS (FOR DUAL DEGREE ONLY) , EE ,CONVENOR DUGC,0
2008-09 , 2 ,EE699. ,M TECH THESIS (FOR DUAL DEGREE ONLY) , EE ,CONVENOR DUGC,0
2008-09 , 3 ,EE699. ,M TECH THESIS (FOR DUAL DEGREE ONLY) , EE ,CONVENOR DUGC,0
2008-09 , 1 ,EE799 ,PHD THESIS , EE ,CONVENOR DPGC,52,Click for details
2008-09 , 2 ,EE799 ,PHD THESIS , EE ,CONVENOR DPGC,50,Click for details
2008-09 , 1 ,EEM602 ,PHYSICOCHEMICAL PRINCIPLES AND PROCESS , CE ,P BOSE,13,Click for details
2008-09 , 1 ,EEM603 ,ECOLOGICAL AND BIOLOGICAL PRINCIPLES AND PROCESS , CE ,S GUHA,13,Click for details
2008-09 , 2 ,EEM604 ,ENVIRONMENTAL QUALITY &amp; POLLUTION MONITORING TECHNIQUES , CE ,P BOSE,13,Click for details
2008-09 , 1 ,EEM606 ,AIR POLLUTION AND ITS CONTROL , CE ,V TARE,25,Click for details
2008-09 , 2 ,EEM609 ,MODELING OF NATURAL SYSTEMS , CE ,S GUHA,8,Click for details
2008-09 , 1 ,EEM699 ,M.TECH THESIS , EEM ,MUKESH SHARMA,19,Click for details
2008-09 , 2 ,EEM699 ,M.TECH THESIS , EEM ,CONVENER DPGC,16,Click for details
2008-09 , 3 ,EEM699 ,M.TECH THESIS , EEM ,CONVENER DPGC,7,Click for details
2008-09 , 2 ,EEM701 ,SPECIAL TOPICS IN ENVIRONMENTAL ENGINEERING AND MANAGEMENT , CE ,V TARE,0
2008-09 , 1 ,ENG112C ,ENGLISH LANGUAGE AND COMMUNICATION SKILLS , HSS ,A M RAINA                              1,0
2008-09 , 1 ,ENG112N ,ENGLISH LANGUAGE AND COMPOSITION , HSS ,A M RAINA,88,Click for details
2008-09 , 1 ,ENG112S ,ENGLISH LANGUAGE AND COMPOSITION , HSS ,MINI CHANDRAN,2,Click for details
2008-09 , 2 ,ENG112S ,ENGLISH LANGUAGE AND COMPOSITION , HSS ,G NEELAKANTAN,2,Click for details
2008-09 , 1 ,ENG123 ,INTRODUCTION TO LITERATURE , HSS ,T RAVICHANDRAN,91,Click for details
2008-09 , 2 ,ENG123 ,INTRODUCTION TO LITERATURE , HSS ,S MATHUR,64,Click for details
2008-09 , 1 ,ENG432 ,LITERATURE AND IDEOLOGY , HSS ,SUCHITRA MATHUR,32,Click for details
2008-09 , 1 ,ENG435 ,TOPICS IN LITERARY MOVEMENTS , HSS ,MINI CHANDRAN,39,Click for details
2008-09 , 2 ,ENG439 ,LITERATURE AND CENSORSHIP , HSS ,MINI CHANDRAN,23,Click for details
2008-09 , 3 ,ENG442 ,PROFESSIONAL COMMUNICATION , HSS ,T RAVICHANDRAN,59,Click for details
2008-09 , 2 ,ENG443 ,NATURAL LANGUAGE SEMANTICS , HSS ,A M RAINA,8,Click for details
2008-09 , 2 ,ENG445 ,LITERATURE &amp; THE INDIVIDUAL , HSS ,T RAVICHANDRAN,15,Click for details
2008-09 , 1 ,ENG701 ,FUNDAMENTALS OF MODERN LINGUISTICS , HSS ,COURSE-DROPPED,0
2008-09 , 1 ,ENG709 ,LINGUISTIC ANALYSIS , HSS ,COURSE-DROPPED,0
2008-09 , 1 ,ENG715 ,METHODOLOGY OF TEACHING AND RESEARCH IN LITERATURE , HSS ,COURSE-DROPPED,0
2008-09 , 1 ,ENG716 ,INDIVIDUAL PROJECTS , HSS ,COURSE-DROPPED,0
2008-09 , 2 ,ENG716 ,INDIVIDUAL PROJECTS , HSS ,NGEELAKANTAN,1,Click for details
2008-09 , 2 ,ENG735 ,COMMONWEALTH LITERATURE , HSS ,S MATHUR,1,Click for details
2008-09 , 2 ,ENG749 ,POSTMODERN THEORY AND LITERATURE , HSS ,T RAVICHANDRAN,1,Click for details
2008-09 , 1 ,ENG751 ,CONTEMPORARY CRITICAL THEORIES &amp; LITERARY PRAXES , HSS ,COURSE-DROPPED,0
2008-09 , 1 ,ENG752 ,COMPARATIVE AESTHETICS , HSS ,CROUSE-DROPPED,0
2008-09 , 2 ,ENG752 ,COMPARATIVE AESTHETICS , HSS ,MINI CHANDRAN,1,Click for details
2008-09 , 1 ,ENG799 ,PHD THESIS , HSS ,CONVENOR DPGC,12,Click for details
2008-09 , 2 ,ENG799 ,PHD THESIS , HSS ,CONVENOR DPGC,12,Click for details
2008-09 , 1 ,ESC101N ,FUNDAMENTAL OF COMPUTING , CSE ,SURENDER BASWANA,302,Click for details
2008-09 , 2 ,ESC101N ,FUNDAMENTAL OF COMPUTING , CSE ,AJAY JAIN,290,Click for details
2008-09 , 1 ,ESC102N ,INTRODUCTION TO ELECTRONICS , EE ,A BISWAS,284,Click for details
2008-09 , 2 ,ESC102N ,INTRODUCTION TO ELECTRONICS , EE ,R K BANSAL,296,Click for details
2008-09 , 1 ,ESO202 ,THERMODYNAMICS , CHE ,YOGESH MJOSHI,268,Click for details
2008-09 , 2 ,ESO202 ,THERMODYNAMICS , CHE ,V SHANKAR,54,Click for details
2008-09 , 3 ,ESO202 ,THERMODYNAMICS , CHE ,E RATHAKRISHNAN,28,Click for details
2008-09 , 1 ,ESO204 ,MECHANICS OF SOLIDS , AE ,ASHWINI KUMAR,122,Click for details
2008-09 , 2 ,ESO204 ,MECHANICS OF SOLIDS , AE ,V K GUPTA,129,Click for details
2008-09 , 2 ,ESO209 ,PROBABILITY AND STATISTICS , MTH ,SHALABH,177,Click for details
2008-09 , 1 ,ESO210 ,INTRODUCTION TO ELECTRICAL ENGINEERING , EE ,S N SINGH,77,Click for details
